city,state_id,state,county_name,lat,lng,population,density
Smithfield,OH,Ohio,Jefferson,40.2715,-80.7772,790,322
Hilltop Lakes,TX,Texas,Leon,31.0755,-96.1914,790,35
Adams,MN,Minnesota,Mower,43.5654,-92.719,790,304
Walker,IA,Iowa,Linn,42.2873,-91.7809,789,402
Buras,LA,Louisiana,Plaquemines,29.3528,-89.5248,789,132
Spencer,OH,Ohio,Medina,41.0991,-82.1231,789,308
Minatare,NE,Nebraska,Scotts Bluff,41.8112,-103.5019,789,801
Interlaken,NJ,New Jersey,Monmouth,40.235,-74.0166,789,919
Howe,OK,Oklahoma,Le Flore,34.95,-94.6408,789,184
Campbellsburg,KY,Kentucky,Henry,38.522,-85.2195,789,230
Vass,NC,North Carolina,Moore,35.2534,-79.2845,789,94
Stronghurst,IL,Illinois,Henderson,40.7463,-90.9094,789,348
Shoals,IN,Indiana,Martin,38.6669,-86.7938,789,167
East Freedom,PA,Pennsylvania,Blair,40.3573,-78.4366,789,181
Chocowinity,NC,North Carolina,Beaufort,35.5148,-77.1017,788,302
Duncan,AZ,Arizona,Greenlee,32.7344,-109.0972,788,141
Wonewoc,WI,Wisconsin,Juneau,43.6531,-90.2239,788,272
Wye,MT,Montana,Missoula,46.9523,-114.1331,788,104
Wilton Center,CT,Connecticut,Fairfield,41.188,-73.4298,788,1103
Gary,WV,West Virginia,McDowell,37.362,-81.5408,788,361
Guy,AR,Arkansas,Faulkner,35.3272,-92.3366,788,45
North Irwin,PA,Pennsylvania,Westmoreland,40.3389,-79.7115,787,1502
Morningside,NM,New Mexico,Eddy,32.861,-104.3971,787,3237
Clarkfield,MN,Minnesota,Yellow Medicine,44.7907,-95.8077,787,282
Coon Valley,WI,Wisconsin,Vernon,43.7024,-91.0112,787,272
Fern Forest,HI,Hawaii,Hawaii,19.4648,-155.1324,787,24
Klawock,AK,Alaska,Prince of Wales-Hyder,55.5556,-133.0868,787,446
Winnebago,NE,Nebraska,Thurston,42.2361,-96.4719,787,1502
Springport,MI,Michigan,Jackson,42.3783,-84.6965,787,241
Turbeville,SC,South Carolina,Clarendon,33.8896,-80.0161,787,226
Horseshoe Bend,"ID",Idaho,Boise,43.9165,-116.1997,787,279
Stephens,AR,Arkansas,Ouachita,33.4221,-93.067,787,110
Fairplay,CO,Colorado,Park,39.2245,-105.9965,787,264
Lake Camelot,WI,Wisconsin,Adams,44.2147,-89.7623,787,80
Belle Terre,NY,New York,Suffolk,40.9607,-73.0672,786,342
Dammeron Valley,UT,Utah,Washington,37.3042,-113.6658,786,62
Littlerock,CA,California,Los Angeles,34.5232,-117.9809,786,164
Wataga,IL,Illinois,Knox,41.0253,-90.2755,786,366
Hurst,IL,Illinois,Williamson,37.8349,-89.1443,786,342
Clayton,OK,Oklahoma,Pushmataha,34.5857,-95.3561,786,176
Northwest,NC,North Carolina,Brunswick,34.3149,-78.1453,785,43
Canon,GA,Georgia,Hart,34.3455,-83.1107,785,97
Ubly,MI,Michigan,Huron,43.7082,-82.9356,785,230
Willow Valley,AZ,Arizona,Mohave,34.9296,-114.6159,785,61
Brinnon,WA,Washington,Jefferson,47.6689,-122.9249,784,31
Enterprise,KS,Kansas,Dickinson,38.9029,-97.1162,784,451
Grapeview,WA,Washington,Mason,47.3316,-122.8413,784,82
Carrolltown,PA,Pennsylvania,Cambria,40.6048,-78.7072,784,437
Bovey,MN,Minnesota,Itasca,47.2962,-93.4036,784,132
Seven Mile,OH,Ohio,Butler,39.4859,-84.5522,784,418
Yachats,OR,Oregon,Lincoln,44.3126,-124.1022,784,332
Spearville,KS,Kansas,Ford,37.8481,-99.7548,784,482
Hayneville,AL,Alabama,Lowndes,32.1822,-86.5787,784,162
Tierra Amarilla,NM,New Mexico,Rio Arriba,36.7061,-106.5599,784,112
Aulander,NC,North Carolina,Bertie,36.228,-77.1136,783,204
Woodhull,IL,Illinois,Henry,41.1784,-90.3221,783,342
Mountain Pine,AR,Arkansas,Garland,34.5693,-93.1726,783,182
Knippa,TX,Texas,Uvalde,29.3076,-99.6329,783,59
Fultonville,NY,New York,Montgomery,42.9463,-74.3704,783,633
Newborn,GA,Georgia,Newton,33.5163,-83.6959,783,189
Climax,MI,Michigan,Kalamazoo,42.2383,-85.336,783,286
Alhambra Valley,CA,California,Contra Costa,37.9665,-122.132,783,225
Pearl City,IL,Illinois,Stephenson,42.2668,-89.8271,783,471
Anacoco,LA,Louisiana,Vernon,31.2545,-93.344,783,98
Gila Crossing,AZ,Arizona,Maricopa,33.273,-112.1627,783,347
Byrdstown,TN,Tennessee,Pickett,36.5737,-85.1342,783,203
Mountain Road,VA,Virginia,Halifax,36.7585,-78.989,783,35
Wallace,"ID",Idaho,Shoshone,47.4736,-115.9227,782,332
Windfall City,IN,Indiana,Tipton,40.3619,-85.9584,782,745
Norphlet,AR,Arkansas,Union,33.3199,-92.662,782,147
Steinhatchee,FL,Florida,Taylor,29.6795,-83.3837,782,94
Doyline,LA,Louisiana,Webster,32.525,-93.4118,782,90
Foxfield,CO,Colorado,Arapahoe,39.5881,-104.7857,782,228
Indio Hills,CA,California,Riverside,33.8411,-116.2484,782,13
Sheatown,PA,Pennsylvania,Luzerne,41.1938,-76.0188,782,585
Birnamwood,WI,Wisconsin,Shawano,44.9319,-89.2094,782,137
Manns Harbor,NC,North Carolina,Dare,35.8934,-75.7733,782,74
Hana,HI,Hawaii,Maui,20.772,-156.0107,782,28
Pepin,WI,Wisconsin,Pepin,44.4423,-92.1482,781,417
Walnut Grove,MO,Missouri,Greene,37.4113,-93.548,781,485
Lyndonville,NY,New York,Orleans,43.3213,-78.3891,781,294
Kindred,ND,North Dakota,Cass,46.6494,-97.017,781,208
Rio Grande,OH,Ohio,Gallia,38.8797,-82.379,781,220
Scurry,TX,Texas,Kaufman,32.5127,-96.385,781,162
Keysville,VA,Virginia,Charlotte,37.039,-78.4804,781,256
Allentown,FL,Florida,Santa Rosa,30.7744,-87.0822,781,10
Deckerville,MI,Michigan,Sanilac,43.5265,-82.742,781,241
Gibraltar,PA,Pennsylvania,Berks,40.2809,-75.8608,781,256
Beulah Valley,CO,Colorado,Pueblo,38.0664,-104.9785,780,43
Woodsburgh,NY,New York,Nassau,40.6215,-73.7068,780,884
Meriden,KS,Kansas,Jefferson,39.1897,-95.5679,780,398
Loon Lake,WA,Washington,Stevens,48.0685,-117.6297,780,92
Alma,KS,Kansas,Wabaunsee,39.0151,-96.2873,780,515
Millersburg,KY,Kentucky,Bourbon,38.3041,-84.145,780,735
Savona,NY,New York,Steuben,42.283,-77.2238,780,289
Marion,SD,South Dakota,Turner,43.4236,-97.2605,780,347
Worden,MT,Montana,Yellowstone,45.9623,-108.1623,780,152
Branchville,NJ,New Jersey,Sussex,41.1471,-74.7495,779,507
Stantonsburg,NC,North Carolina,Wilson,35.6056,-77.8198,779,511
Virginia City,NV,Nevada,Storey,39.3076,-119.6483,779,347
Belgrade,MN,Minnesota,Stearns,45.4506,-94.9998,779,250
Cissna Park,IL,Illinois,Iroquois,40.567,-87.8922,779,414
McKee,KY,Kentucky,Jackson,37.4301,-83.986,779,125
Greensburg,KS,Kansas,Kiowa,37.6049,-99.2896,778,167
Riceboro,GA,Georgia,Liberty,31.7264,-81.4438,778,27
Beaverdale,PA,Pennsylvania,Cambria,40.3243,-78.7011,778,189
Hewitt,WI,Wisconsin,Wood,44.6425,-90.1049,778,322
Lesage,WV,West Virginia,Cabell,38.487,-82.293,778,49
Netarts,OR,Oregon,Tillamook,45.4356,-123.9344,778,115
Douglas,AL,Alabama,Marshall,34.1705,-86.3224,778,88
Montrose,IA,Iowa,Lee,40.5258,-91.4158,778,247
Ossian,IA,Iowa,Winneshiek,43.1469,-91.7646,778,282
Middle Amana,IA,Iowa,Iowa,41.7945,-91.901,778,290
Stokes,NC,North Carolina,Pitt,35.7105,-77.2676,777,67
Alexis,IL,Illinois,Warren,41.063,-90.5555,777,631
Wagram,NC,North Carolina,Scotland,34.8891,-79.3652,777,205
Maricao,PR,Puerto Rico,Maricao,18.1836,-66.9809,777,1843
Flint Hill,MO,Missouri,St. Charles,38.8627,-90.8724,777,93
Hartford,IA,Iowa,Warren,41.4577,-93.4038,777,276
Blue Ridge Manor,KY,Kentucky,Jefferson,38.2434,-85.5647,777,1616
Oshkosh,NE,Nebraska,Garden,41.408,-102.3452,777,448
Hugo,CO,Colorado,Lincoln,39.1362,-103.4731,777,329
Woodridge,NY,New York,Sullivan,41.7122,-74.574,777,177
Loma Linda,MO,Missouri,Newton,36.9858,-94.5922,776,84
Conway,MO,Missouri,Laclede,37.5057,-92.8312,776,164
Seligman,AZ,Arizona,Yavapai,35.3256,-112.8573,776,46
Marshallville,OH,Ohio,Wayne,40.8996,-81.733,776,506
Wrightstown,NJ,New Jersey,Burlington,40.0258,-74.6317,776,161
Garrison,KY,Kentucky,Lewis,38.6075,-83.1834,776,111
Baltic,OH,Ohio,Tuscarawas,40.4436,-81.7016,776,407
York Springs,PA,Pennsylvania,Adams,40.0093,-77.1159,776,1504
Susan Moore,AL,Alabama,Blount,34.0799,-86.4234,776,57
Neopit,WI,Wisconsin,Menominee,44.9877,-88.8226,776,24
Ashland,KS,Kansas,Clark,37.1866,-99.7697,775,176
Damascus,VA,Virginia,Washington,36.6326,-81.7891,775,375
Dayton,IA,Iowa,Webster,42.2622,-94.0712,775,353
Sawmill,AZ,Arizona,Apache,35.8924,-109.1538,775,51
North Hills,WV,West Virginia,Wood,39.315,-81.5087,774,527
Bishopville,MD,Maryland,Worcester,38.4413,-75.2092,774,104
Warsaw,MN,Minnesota,Rice,44.2576,-93.3771,774,346
Wellston,OK,Oklahoma,Lincoln,35.6861,-97.0616,774,223
Holly,CO,Colorado,Prowers,38.0554,-102.1247,774,413
East Galesburg,IL,Illinois,Knox,40.9429,-90.3109,774,218
Siren,WI,Wisconsin,Burnett,45.7826,-92.3823,774,249
Alakanuk,AK,Alaska,Kusilvak,62.6902,-164.6305,774,9
Sanderson,TX,Texas,Terrell,30.1508,-102.4079,774,71
Cheyenne,OK,Oklahoma,Roger Mills,35.6102,-99.6782,774,308
Happy Valley,NM,New Mexico,Eddy,32.4235,-104.2903,774,139
Grand Junction,IA,Iowa,Greene,42.033,-94.237,773,308
Breesport,NY,New York,Chemung,42.1816,-76.7358,773,183
Sterling,OK,Oklahoma,Comanche,34.7498,-98.1729,773,370
Hemingford,NE,Nebraska,Box Butte,42.3214,-103.0752,773,438
Lowden,IA,Iowa,Cedar,41.8589,-90.9229,773,277
Atlantic,VA,Virginia,Accomack,37.9023,-75.5058,773,50
Bailey's Prairie,TX,Texas,Brazoria,29.1527,-95.4977,773,42
Somerville,AL,Alabama,Morgan,34.4676,-86.7935,773,97
Cedar Hill,NM,New Mexico,San Juan,36.9296,-107.8871,773,55
Lake Village,IN,Indiana,Newton,41.1308,-87.439,773,75
Log Cabin,TX,Texas,Henderson,32.2231,-96.0222,772,284
Kirklin,IN,Indiana,Clinton,40.1929,-86.3593,772,707
Plumerville,AR,Arkansas,Conway,35.16,-92.6424,772,277
Copenhagen,NY,New York,Lewis,43.8934,-75.6726,772,253
Patoka,IN,Indiana,Gibson,38.4015,-87.5875,772,271
Biron,WI,Wisconsin,Wood,44.4281,-89.766,772,64
Forest Ranch,CA,California,Butte,39.8952,-121.6705,772,21
Blue Ridge Shores,VA,Virginia,Louisa,38.1091,-78.0235,772,217
Vernon,MI,Michigan,Shiawassee,42.9392,-84.0329,772,299
Earlville,IA,Iowa,Delaware,42.4826,-91.27,772,528
Hermitage,AR,Arkansas,Bradley,33.4471,-92.1712,771,275
Valley Brook,OK,Oklahoma,Oklahoma,35.4027,-97.4814,771,1138
Bucklin,KS,Kansas,Ford,37.5488,-99.6344,771,517
Coward,SC,South Carolina,Florence,33.9721,-79.749,771,84
Screven,GA,Georgia,Wayne,31.484,-82.0171,771,138
Phelps,KY,Kentucky,Pike,37.509,-82.1605,771,37
Toledo,WA,Washington,Lewis,46.4415,-122.8497,771,755
Vermontville,MI,Michigan,Eaton,42.6269,-85.0248,771,235
Valle Vista,TX,Texas,Starr,26.3161,-98.6546,771,3717
Central City,CO,Colorado,Gilpin,39.7943,-105.5117,770,137
Chalfant,PA,Pennsylvania,Allegheny,40.41,-79.8387,770,1868
Black Creek,NC,North Carolina,Wilson,35.6366,-77.9331,770,414
Espino,PR,Puerto Rico,Añasco,18.276,-67.1194,770,712
Round Lake,NY,New York,Saratoga,42.9376,-73.7958,770,264
Dover,MN,Minnesota,Olmsted,43.9699,-92.1341,770,293
Norvelt,PA,Pennsylvania,Westmoreland,40.205,-79.497,770,165
Wall Lake,IA,Iowa,Sac,42.2672,-95.0927,769,241
Walnut,IA,Iowa,Pottawattamie,41.4895,-95.2197,769,134
Boswell,IN,Indiana,Benton,40.5173,-87.3756,769,335
Pleasant Hill,NC,North Carolina,Wilkes,36.258,-80.8904,769,114
Exira,IA,Iowa,Audubon,41.592,-94.8811,769,291
Hanna,WY,Wyoming,Carbon,41.8698,-106.5596,769,145
White Lake,NC,North Carolina,Bladen,34.6417,-78.4969,769,289
Exeter,MO,Missouri,Barry,36.6707,-93.9401,769,375
Schroon Lake,NY,New York,Essex,43.8345,-73.7647,769,102
Payne Springs,TX,Texas,Henderson,32.2872,-96.0889,769,140
Hanover,IL,Illinois,Jo Daviess,42.2553,-90.2737,768,264
Lamberton,MN,Minnesota,Redwood,44.2306,-95.2676,768,388
Polk,PA,Pennsylvania,Venango,41.3691,-79.9311,768,146
Brantley,AL,Alabama,Crenshaw,31.5822,-86.2569,768,95
West Concord,MN,Minnesota,Dodge,44.1529,-92.8995,768,273
Jeffersonville,VT,Vermont,Lamoille,44.6427,-72.8282,768,382
St. Georges,DE,Delaware,New Castle,39.5577,-75.6533,767,305
Quiogue,NY,New York,Suffolk,40.8201,-72.628,767,235
Finzel,MD,Maryland,Garrett,39.7018,-78.952,767,75
Linden,IN,Indiana,Montgomery,40.1889,-86.9023,767,757
Knightsville,IN,Indiana,Clay,39.5253,-87.0891,767,285
Viborg,SD,South Dakota,Turner,43.1715,-97.0798,767,737
Kraemer,LA,Louisiana,Lafourche,29.8606,-90.6337,767,56
Ashland Heights,SD,South Dakota,Pennington,44.1293,-103.1286,767,101
Tiskilwa,IL,Illinois,Bureau,41.2928,-89.5081,766,578
Raleigh,FL,Florida,Levy,29.4479,-82.468,766,152
White Springs,FL,Florida,Hamilton,30.3317,-82.7562,766,161
Plain,WI,Wisconsin,Sauk,43.2779,-90.0423,766,355
May Creek,WA,Washington,Snohomish,47.8556,-121.6744,766,465
Philip,SD,South Dakota,Haakon,44.0408,-101.6646,765,497
Hardy,AR,Arkansas,Sharp,36.3187,-91.4791,765,57
Geyserville,CA,California,Sonoma,38.7173,-122.9034,765,65
Elysian,MN,Minnesota,Le Sueur,44.2067,-93.6765,765,247
Eden,MD,Maryland,Somerset,38.2792,-75.6533,765,52
Oregon,MO,Missouri,Holt,39.9861,-95.1433,765,318
Lancaster,MO,Missouri,Schuyler,40.5238,-92.5314,765,198
Riceville,IA,Iowa,Howard,43.3621,-92.5541,764,268
Cluster Springs,VA,Virginia,Halifax,36.6128,-78.9221,764,34
Eden Roc,HI,Hawaii,Hawaii,19.4917,-155.0958,764,46
Hannawa Falls,NY,New York,St. Lawrence,44.6017,-74.9738,764,57
Dunseith,ND,North Dakota,Rolette,48.813,-100.0622,764,294
Miracle Valley,AZ,Arizona,Cochise,31.3829,-110.1484,764,539
Sierra Blanca,TX,Texas,Hudspeth,31.1834,-105.3395,764,62
Alanson,MI,Michigan,Emmet,45.4425,-84.7871,764,299
Tickfaw,LA,Louisiana,Tangipahoa,30.5769,-90.4871,764,182
Mamers,NC,North Carolina,Harnett,35.416,-78.939,763,48
Columbiaville,MI,Michigan,Lapeer,43.1567,-83.4069,763,333
Port Deposit,MD,Maryland,Cecil,39.6111,-76.098,763,130
Powellton,WV,West Virginia,Fayette,38.0941,-81.322,763,55
Eagleville,TN,Tennessee,Rutherford,35.7391,-86.6528,763,104
Andersonville,OH,Ohio,Ross,39.4338,-83.019,763,129
Corinne,UT,Utah,Box Elder,41.5497,-112.1227,763,77
Homecroft,IN,Indiana,Marion,39.6696,-86.1312,763,1227
Lopatcong Overlook,NJ,New Jersey,Warren,40.6972,-75.1452,763,810
Triadelphia,WV,West Virginia,Ohio,40.0483,-80.623,762,437
Garza-Salinas II,TX,Texas,Starr,26.3519,-98.7595,762,3710
Kwethluk,AK,Alaska,Bethel,60.7978,-161.4147,762,29
Shindler,SD,South Dakota,Lincoln,43.4677,-96.6355,762,195
Kiowa,CO,Colorado,Elbert,39.3436,-104.458,761,341
Milo,IA,Iowa,Warren,41.2892,-93.4406,761,484
Pilot Grove,MO,Missouri,Cooper,38.8736,-92.9126,761,698
Throckmorton,TX,Texas,Throckmorton,33.182,-99.1798,761,177
Hymera,IN,Indiana,Sullivan,39.1859,-87.2989,761,412
Moyie Springs,"ID",Idaho,Boundary,48.7247,-116.1954,761,194
Red Cross,NC,North Carolina,Stanly,35.2659,-80.3622,761,82
Eldred,PA,Pennsylvania,McKean,41.9562,-78.3818,761,358
Hamlet,IN,Indiana,Starke,41.3792,-86.5831,761,304
Cowley,WY,Wyoming,Big Horn,44.8834,-108.4693,761,336
Sharon Springs,KS,Kansas,Wallace,38.8943,-101.7512,760,325
Grass Valley,NV,Nevada,Pershing,40.7971,-117.7603,760,8
New Site,AL,Alabama,Tallapoosa,33.0283,-85.7801,760,29
Montgomery,IN,Indiana,Daviess,38.6655,-87.0493,759,181
Tipton,OK,Oklahoma,Tillman,34.502,-99.1383,759,433
La Farge,WI,Wisconsin,Vernon,43.5782,-90.6381,759,290
Meadow Vale,KY,Kentucky,Jefferson,38.2833,-85.5728,759,1502
Columbia,NC,North Carolina,Tyrrell,35.9201,-76.242,759,243
Braceville,IL,Illinois,Grundy,41.228,-88.2464,759,94
Bixby,TX,Texas,Cameron,26.14,-97.8562,759,186
Comunas,PR,Puerto Rico,Yabucoa,18.0871,-65.8404,758,468
Lake View,SC,South Carolina,Dillon,34.3406,-79.1663,758,173
Essex,IL,Illinois,Kankakee,41.1819,-88.1926,758,125
Riverdale,VA,Virginia,Halifax,36.6764,-78.8944,758,36
Alliance,NC,North Carolina,Pamlico,35.1435,-76.8084,758,140
Scarbro,WV,West Virginia,Fayette,37.9504,-81.1666,758,435
Cuba,NM,New Mexico,Sandoval,36.0146,-106.968,757,89
Diamondville,WY,Wyoming,Lincoln,41.7771,-110.5357,757,250
Howard,SD,South Dakota,Miner,44.0116,-97.5245,757,304
Hilltop,MN,Minnesota,Anoka,45.0536,-93.2501,757,2451
Tetherow,OR,Oregon,Deschutes,44.0389,-121.3665,757,137
Clinton,MT,Montana,Missoula,46.7718,-113.717,757,89
Knoxville,AR,Arkansas,Johnson,35.378,-93.3632,756,91
Ooltewah,TN,Tennessee,Hamilton,35.0723,-85.0546,756,472
Ringtown,PA,Pennsylvania,Schuylkill,40.8565,-76.235,756,665
Leighton,AL,Alabama,Colbert,34.6941,-87.5282,756,135
Raymond,MN,Minnesota,Kandiyohi,45.0186,-95.2369,756,323
Upper Exeter,PA,Pennsylvania,Luzerne,41.407,-75.8503,756,148
Godley,IL,Illinois,Will,41.2385,-88.2452,756,269
Fountain City,IN,Indiana,Wayne,39.9548,-84.9193,756,1106
Misenheimer,NC,North Carolina,Stanly,35.4824,-80.2855,756,162
Gratz,PA,Pennsylvania,Dauphin,40.6073,-76.7159,756,98
Cass Lake,MN,Minnesota,Cass,47.3788,-94.5991,756,253
Port Vincent,LA,Louisiana,Livingston,30.3384,-90.8423,755,171
Twin Valley,MN,Minnesota,Norman,47.2589,-96.2592,755,340
Peru,NE,Nebraska,Nemaha,40.4785,-95.7314,755,554
Boomer,WV,West Virginia,Fayette,38.1491,-81.2798,755,277
Kinmundy,IL,Illinois,Marion,38.7726,-88.8539,755,272
Chiloquin,OR,Oregon,Klamath,42.5764,-121.8677,755,356
Bridger,MT,Montana,Carbon,45.2946,-108.9166,755,365
Alcester,SD,South Dakota,Union,43.0231,-96.6279,755,873
Hobson City,AL,Alabama,Calhoun,33.6148,-85.8561,755,278
Patterson,GA,Georgia,Pierce,31.3854,-82.1375,755,110
Gibbon,MN,Minnesota,Sibley,44.5333,-94.5242,755,439
Hedrick,IA,Iowa,Keokuk,41.1712,-92.3079,754,189
Traver,CA,California,Tulare,36.4526,-119.4824,754,345
Pine Lake,GA,Georgia,DeKalb,33.7904,-84.2061,754,1222
Walnut,MS,Mississippi,Tippah,34.9497,-88.9236,754,53
Round Valley,AZ,Arizona,Gila,34.1877,-111.3018,754,60
Onset,MA,Massachusetts,Plymouth,41.7481,-70.6669,754,269
Kasilof,AK,Alaska,Kenai Peninsula,60.331,-151.2293,754,27
Ravine,PA,Pennsylvania,Schuylkill,40.5686,-76.3937,754,266
Church Hill,MD,Maryland,Queen Anne's,39.1451,-75.9808,753,404
New Harmony,IN,Indiana,Posey,38.1288,-87.9302,753,356
Housatonic,MA,Massachusetts,Berkshire,42.2487,-73.3626,753,326
Montreal,WI,Wisconsin,Iron,46.4312,-90.2382,753,130
Mount Calvary,WI,Wisconsin,Fond du Lac,43.8263,-88.246,753,275
Napoleon,ND,North Dakota,Logan,46.5039,-99.7683,752,210
Olympian Village,MO,Missouri,Jefferson,38.1347,-90.4581,752,557
Orangeville,IL,Illinois,Stephenson,42.4659,-89.6469,752,429
Fonda,NY,New York,Montgomery,42.9536,-74.372,752,538
Gettysburg,OH,Ohio,Darke,40.1157,-84.4966,752,662
Point Blank,TX,Texas,San Jacinto,30.7474,-95.2163,752,143
Robin Glen-Indiantown,MI,Michigan,Saginaw,43.462,-83.837,752,139
Delaware Water Gap,PA,Pennsylvania,Monroe,40.975,-75.1392,752,150
Greenwood,MN,Minnesota,Hennepin,44.9122,-93.555,752,809
Axtell,NE,Nebraska,Kearney,40.4798,-99.1292,751,624
Haileyville,OK,Oklahoma,Pittsburg,34.8542,-95.5784,751,281
White Hall,AL,Alabama,Lowndes,32.2993,-86.7148,751,18
Santa Clara,TX,Texas,Guadalupe,29.5911,-98.1614,751,134
Crab Orchard,TN,Tennessee,Cumberland,35.9066,-84.8847,751,26
Slatedale,PA,Pennsylvania,Lehigh,40.7439,-75.6583,751,973
Hernandez,NM,New Mexico,Rio Arriba,36.0567,-106.1186,751,171
Loami,IL,Illinois,Sangamon,39.6748,-89.8474,750,286
Ryan,OK,Oklahoma,Jefferson,34.0213,-97.9541,750,324
Brooten,MN,Minnesota,Stearns,45.5001,-95.1157,750,182
Hessmer,LA,Louisiana,Avoyelles,31.0534,-92.1214,750,350
Mooringsport,LA,Louisiana,Caddo,32.6832,-93.9607,750,249
Carlton,MT,Montana,Missoula,46.6796,-114.0718,750,47
Piper City,IL,Illinois,Ford,40.7561,-88.1888,750,521
Clarence,MO,Missouri,Shelby,39.7432,-92.2602,750,250
St. Nazianz,WI,Wisconsin,Manitowoc,44.0067,-87.9246,750,364
East Alto Bonito,TX,Texas,Starr,26.3023,-98.6358,750,2580
Washingtonville,OH,Ohio,Columbiana,40.899,-80.7677,750,433
Atkins,VA,Virginia,Smyth,36.8674,-81.3992,750,53
Renningers,PA,Pennsylvania,Schuylkill,40.6497,-76.1484,750,248
Mabel,MN,Minnesota,Fillmore,43.5198,-91.768,749,600
Perryville,KY,Kentucky,Boyle,37.6494,-84.9513,749,370
Ostrander,OH,Ohio,Delaware,40.2684,-83.2089,749,343
Iberia,MO,Missouri,Miller,38.0887,-92.2961,749,328
Ashmore,IL,Illinois,Coles,39.5306,-88.0201,749,359
Elkton,MI,Michigan,Huron,43.8183,-83.1809,749,288
Osmond,NE,Nebraska,Pierce,42.3583,-97.599,749,362
Everson,PA,Pennsylvania,Fayette,40.0904,-79.5871,749,1497
Pray,MT,Montana,Park,45.4151,-110.6533,749,10
Cambria,WI,Wisconsin,Columbia,43.5416,-89.1108,748,294
West Bend,IA,Iowa,Palo Alto,42.9599,-94.4457,748,326
Palatine Bridge,NY,New York,Montgomery,42.9143,-74.5756,748,313
High Shoals,NC,North Carolina,Gaston,35.3957,-81.2047,748,110
Ridge Spring,SC,South Carolina,Saluda,33.8453,-81.6617,748,158
Greeley Hill,CA,California,Mariposa,37.7569,-120.1291,747,13
Ridgeville,IN,Indiana,Randolph,40.2921,-85.0285,747,520
Dublin,IN,Indiana,Wayne,39.8127,-85.2055,747,559
Burneyville,OK,Oklahoma,Love,33.9055,-97.2913,747,16
Wickes,AR,Arkansas,Polk,34.2988,-94.3331,747,124
Green Spring,KY,Kentucky,Jefferson,38.3163,-85.6137,747,1081
Redmond,UT,Utah,Sevier,39.0058,-111.8671,747,300
Renova,MS,Mississippi,Bolivar,33.7805,-90.7232,747,332
Drayton,ND,North Dakota,Pembina,48.5628,-97.1794,747,438
Ridgway,IL,Illinois,Gallatin,37.7979,-88.2606,747,327
Milford,TX,Texas,Ellis,32.1214,-96.9498,747,117
Mount Savage,MD,Maryland,Allegany,39.6971,-78.8763,747,313
Antonito,CO,Colorado,Conejos,37.0763,-106.0104,747,676
Parcelas Viejas Borinquen,PR,Puerto Rico,Caguas,18.1739,-66.0406,747,5949
Driscoll,TX,Texas,Nueces,27.673,-97.751,746,247
Concord,VA,Virginia,Campbell,37.3426,-78.9862,746,51
Iron Mountain Lake,MO,Missouri,St. Francois,37.6854,-90.6184,746,146
Bainbridge,IN,Indiana,Putnam,39.7615,-86.8117,746,719
Estelline,SD,South Dakota,Hamlin,44.5768,-96.9011,746,304
Manilla,IA,Iowa,Crawford,41.8923,-95.2347,746,278
Woodruff,WI,Wisconsin,Oneida,45.8946,-89.6912,746,203
Tribune,KS,Kansas,Greeley,38.472,-101.7545,745,387
Chippewa Lake,OH,Ohio,Medina,41.0737,-81.9047,745,1165
Atlanta,IN,Indiana,Hamilton,40.2139,-86.0271,745,920
Cottageville,SC,South Carolina,Colleton,32.9362,-80.4803,745,84
South Vinemont,AL,Alabama,Cullman,34.2348,-86.8642,745,330
Hancock,MN,Minnesota,Stevens,45.4977,-95.795,745,318
Carlsborg,WA,Washington,Clallam,48.0842,-123.1697,745,271
Midvale,OH,Ohio,Tuscarawas,40.4357,-81.3698,744,378
McLean,TX,Texas,Gray,35.2323,-100.6001,744,248
Parma,MI,Michigan,Jackson,42.2633,-84.5793,744,273
Sioux Rapids,IA,Iowa,Buena Vista,42.8916,-95.1488,744,347
Browerville,MN,Minnesota,Todd,46.0807,-94.8646,743,270
Oppelo,AR,Arkansas,Conway,35.1003,-92.7733,743,118
North Topsail Beach,NC,North Carolina,Onslow,34.4931,-77.4338,743,46
Mertzon,TX,Texas,Irion,31.2619,-100.8208,743,188
Bertrand,MO,Missouri,Mississippi,36.9082,-89.45,743,350
Hatton,ND,North Dakota,Traill,47.6369,-97.4584,743,514
Maple Ridge,OH,Ohio,Mahoning,40.9143,-81.0468,743,155
Bootjack,CA,California,Mariposa,37.4672,-119.8887,743,40
Rosedale,LA,Louisiana,Iberville,30.4429,-91.4601,743,36
El Duende,NM,New Mexico,Rio Arriba,36.0738,-106.1269,743,195
Oscoda,MI,Michigan,Iosco,44.425,-83.3339,743,329
Blair,OK,Oklahoma,Jackson,34.7799,-99.3329,742,619
Bingen,WA,Washington,Klickitat,45.714,-121.4703,742,460
Langeloth,PA,Pennsylvania,Washington,40.3631,-80.4137,742,275
Sheridan,MT,Montana,Madison,45.4588,-112.1946,742,283
Oak Ridge,TX,Texas,Kaufman,32.6489,-96.2598,742,92
Galena,OH,Ohio,Delaware,40.2218,-82.8812,742,168
Westmoreland,KS,Kansas,Pottawatomie,39.3941,-96.4137,742,582
Lott,TX,Texas,Falls,31.2059,-97.0333,742,283
Ponemah,MN,Minnesota,Beltrami,48.0348,-94.8983,742,26
